factor,factor_value,rank,word,pearson_correlation,word_count
nationality,Sri Lanka,1,गहरा,0.17974912574218058,6
nationality,Sri Lanka,2,पालतू,0.15118578974756328,8
nationality,Sri Lanka,3,चुनौती,0.15118578974756328,8
nationality,Sri Lanka,4,कुत्ते,0.14851428321790497,17
nationality,Sri Lanka,5,हिस्से,0.14851428321790497,17
nationality,Sri Lanka,6,बचाने,0.14042191327843548,9
nationality,Sri Lanka,7,सामान,0.14042190433862436,9
nationality,Sri Lanka,8,साल,0.1404219043386243,9
nationality,Sri Lanka,9,दौड़े,0.1327253365614983,20
nationality,Sri Lanka,10,इशारा,0.13120408826538763,10
nationality,Sri Lanka,11,पढ़ना,0.1312040803348583,10
nationality,Sri Lanka,12,लौटे,0.12624346162296585,87
nationality,Sri Lanka,13,जुटाई,0.12386993321523644,22
nationality,Sri Lanka,14,नए,0.11653681407646822,192
nationality,Sri Lanka,15,चहकते,0.1160908617086306,12
nationality,Sri Lanka,16,पकड़कर,0.1160908617086306,12
nationality,Sri Lanka,17,किताबें,0.1160908617086306,12
nationality,Sri Lanka,18,जाएँगे,0.1160908617086306,12
nationality,Sri Lanka,19,टोकरी,0.11609086170863059,12
nationality,Sri Lanka,20,खाने,0.11516337131385561,39
nationality,Thailand,1,दूंगा,0.22066299253212396,9
nationality,Thailand,2,जिंदगी,0.1997332145406323,5
nationality,Thailand,3,दिलाया,0.1797491257421805,6
nationality,Thailand,4,फैली,0.16402168224771815,7
nationality,Thailand,5,तरीका,0.16402168224771813,7
nationality,Thailand,6,इंतज़ार,0.1568433342159955,26
nationality,Thailand,7,रामू,0.15464480063532512,16
nationality,Thailand,8,रखने,0.1511857795466023,8
nationality,Thailand,9,उपहार,0.14042191327843548,9
nationality,Thailand,10,रूप,0.14042191327843548,9
nationality,Thailand,11,रहेगा,0.13761122230075168,19
nationality,Thailand,12,करीब,0.13272533656149832,20
nationality,Thailand,13,अजय,0.13120408033485828,10
nationality,Thailand,14,विश्वास,0.12815684166512242,21
nationality,Thailand,15,सोचने,0.12707899665622552,50
nationality,Thailand,16,निकलता,0.12317702136993698,11
nationality,Thailand,17,मिला,0.11147714439646632,58
nationality,Thailand,18,देता,0.10899282547213243,26
nationality,Thailand,19,चाहता,0.10743871615964218,102
nationality,Thailand,20,देखना,0.1038136268374054,83
nationality,Tibet,1,तिब्बत,0.5719290364523927,6
nationality,Tibet,2,पहाड़ियों,0.1958716569325227,11
nationality,Tibet,3,रखो,0.19327418862465123,19
nationality,Tibet,4,बसा,0.17974912574218058,6
nationality,Tibet,5,सच्चाई,0.17974912574218055,6
nationality,Tibet,6,सुनाता,0.17572247785688125,22
nationality,Tibet,7,जान,0.17572246339835873,22
nationality,Tibet,8,उतरने,0.16402168224771815,7
nationality,Tibet,9,पाई,0.1611754525211467,25
nationality,Tibet,10,आकाश,0.1511857897475633,8
nationality,Tibet,11,चली,0.15068955229495687,55
nationality,Tibet,12,जाऊँगी,0.14042190433862434,9
nationality,Tibet,13,रोहन,0.13761122230075168,19
nationality,Tibet,14,इसके,0.13120408033485834,10
nationality,Tibet,15,ज़रूरी,0.1312040803348583,10
nationality,Tibet,16,सुनकर,0.1262434616229658,87
nationality,Tibet,17,कहानी,0.12440507424359314,269
nationality,Tibet,18,तुम्हारी,0.12352437079757504,89
nationality,Tibet,19,सुनाएंगे,0.12317702136993697,11
nationality,Tibet,20,गीत,0.12317702136993697,11
nationality,Turkey,1,बिताना,0.20738710725819334,10
nationality,Turkey,2,पकड़ा,0.18702206515483852,20
nationality,Turkey,3,चंपू,0.17974912574218052,6
nationality,Turkey,4,चढ़ते,0.16402169406964678,7
nationality,Turkey,5,मुस्कुराता,0.1640216822477181,7
nationality,Turkey,6,जाते,0.15272993899220258,27
nationality,Turkey,7,मुझसे,0.15272993899220258,27
nationality,Turkey,8,पहाड़,0.15118578974756325,8
nationality,Turkey,9,सहयोग,0.14042191327843548,9
nationality,Turkey,10,चलता,0.14042191327843548,9
nationality,Turkey,11,डूबने,0.14042190433862434,9
nationality,Turkey,12,ऐसा,0.13761122230075165,19
nationality,Turkey,13,इच्छा,0.13611110414729197,46
nationality,Turkey,14,लोग,0.13376161551376173,47
nationality,Turkey,15,तेज,0.12028965929238461,37
nationality,Turkey,16,रहो,0.11609086170863063,12
nationality,Turkey,17,ढेर,0.11609086170863063,12
nationality,Turkey,18,पहुँची,0.11609086170863063,12
nationality,Turkey,19,रहेगी,0.11609086170863063,12
nationality,Turkey,20,कूदना,0.11609086170863063,12
nationality,Vietnam,1,हिलाई,0.2548644601079928,7
nationality,Vietnam,2,पूंछ,0.17974913972480924,6
nationality,Vietnam,3,किस,0.17974912574218052,6
nationality,Vietnam,4,मछली,0.17974912574218052,6
nationality,Vietnam,5,कोने,0.17673845526506254,13
nationality,Vietnam,6,तितलियाँ,0.17441697634039108,33
nationality,Vietnam,7,उदासी,0.15118578974756325,8
nationality,Vietnam,8,उछल,0.14042191327843548,9
nationality,Vietnam,9,पड़े,0.13703263539127103,99
nationality,Vietnam,10,नीला,0.13170262371442526,33
nationality,Vietnam,11,बैग,0.13120408826538765,10
nationality,Vietnam,12,डरा,0.13120408826538765,10
nationality,Vietnam,13,बाहर,0.12834672821012405,106
nationality,Vietnam,14,चलते,0.12765175337627396,67
nationality,Vietnam,15,देर,0.1271610178768535,107
nationality,Vietnam,16,राजू,0.12317702136993698,11
nationality,Vietnam,17,तैर,0.11609086170863064,12
nationality,Vietnam,18,निकले,0.11609086170863063,12
nationality,Vietnam,19,जाएँगे,0.11609086170863059,12
nationality,Vietnam,20,जल्दी,0.11349826217031092,76
