factor,factor_value,rank,word,pearson_correlation,word_count
nationality,Brazil,9,blankets,0.1997332145406324,5
nationality,Brazil,10,beak,0.1997332145406324,5
nationality,Brazil,11,“why,0.19587167952691376,11
nationality,Brazil,12,sofia,0.1958716569325227,11
nationality,Brazil,13,sing,0.1843547416872049,42
nationality,Brazil,14,swing,0.17974912574218063,6
nationality,Brazil,15,leo,0.17974912574218063,6
nationality,Brazil,16,clara,0.17974912574218063,6
nationality,Brazil,17,music,0.1757224633983587,22
nationality,Brazil,18,milo,0.1640216940696468,7
nationality,Brazil,19,spun,0.1640216940696468,7
nationality,Brazil,20,right,0.1517442396792839,40
nationality,Britain,1,britain,0.5719290364523928,6
nationality,Britain,2,oliver,0.4139555636202799,11
nationality,Britain,3,learn,0.2548644784774512,7
nationality,Britain,4,lily’s,0.23622779648056755,8
nationality,Britain,5,lily,0.23361711002802107,39
nationality,Britain,6,benny,0.2061738949586158,47
nationality,Britain,7,return,0.18133151760389635,87
nationality,Britain,8,timmy,0.17974912574218052,6
nationality,Britain,9,pebbles,0.17974912574218052,6
nationality,Britain,10,taking,0.16864953971844932,14
nationality,Britain,11,rabbit,0.16834511342235983,78
nationality,Britain,12,oak,0.16476728513663405,49
nationality,Britain,13,thankful,0.16402169406964676,7
nationality,Britain,14,cozy,0.16078892575373535,164
nationality,Britain,15,pocket,0.15515192603902975,53
nationality,Britain,16,fear,0.15118578974756325,8
nationality,Britain,17,making,0.14940357196576368,72
nationality,Britain,18,hopped,0.149345724701099,90
nationality,Britain,19,vines,0.14893421691324987,41
nationality,Britain,20,safely,0.14881581306781938,28
nationality,Canada,1,canada,0.9107051804278059,15
nationality,Canada,2,bear,0.41111837933251394,15
nationality,Canada,3,benny,0.31479233718071575,47
nationality,Canada,4,busy,0.31068760030805725,13
nationality,Canada,5,berries,0.27567113987907477,16
nationality,Canada,6,woods,0.2642637454050541,62
nationality,Canada,7,berry,0.25486447847745114,7
nationality,Canada,8,brown,0.22608001217386584,41
nationality,Canada,9,apple,0.2206630065803986,9
nationality,Canada,10,twitching,0.2206630065803986,9
nationality,Canada,11,nose,0.20993441294771206,25
nationality,Canada,12,tummy,0.20738709472284061,10
nationality,Canada,13,town,0.20469384295985854,26
nationality,Canada,14,cozy,0.20398595058309707,164
nationality,Canada,15,peeking,0.1999999981868039,18
nationality,Canada,16,acorns,0.19973321454063234,5
nationality,Canada,17,oliver,0.19587165693252268,11
nationality,Canada,18,lily,0.1941325280514541,39
nationality,Canada,19,honey,0.18574537873380903,12
nationality,Canada,20,doing,0.18574537873380897,12
nationality,China,1,china,0.6182356161086686,7
nationality,China,2,li,0.5216912320091143,5
nationality,China,3,mei,0.4270062814147973,14
nationality,China,4,clean,0.19973321454063234,5
nationality,China,5,lady,0.19973321454063234,5
nationality,China,6,nestled,0.1843547305291501,42
nationality,China,7,guide,0.1686495570035399,14
nationality,China,8,picture,0.16402168224771815,7
nationality,China,9,between,0.16227010342256487,50
nationality,China,10,carrots,0.15464480063532515,16
nationality,China,11,splashing,0.15464478578582241,16
nationality,China,12,shone,0.14881581306781932,28
nationality,China,13,create,0.148514283217905,17
nationality,China,14,mountains,0.1464841816663804,92
nationality,China,15,brought,0.14437203946427601,58
nationality,China,16,party,0.14042191327843548,9
nationality,China,17,weeds,0.14042190433862434,9
nationality,China,18,eagerly,0.13810868965044376,31
nationality,China,19,tortoise,0.13272533656149832,20
nationality,China,20,energy,0.13120408826538763,10
nationality,Egypt,1,egypt,0.7406681954387161,10
nationality,Egypt,2,nile,0.7021095216931217,9
nationality,Egypt,3,sand,0.3482453956337085,26
nationality,Egypt,4,layla,0.3106876003080572,13
nationality,Egypt,5,samir,0.3009040998823617,9
nationality,Egypt,6,amir,0.28221795717690273,56
nationality,Egypt,7,palm,0.20726718646894432,17
nationality,Egypt,8,amir’s,0.19973323154752487,5
nationality,Egypt,9,golden,0.18600257475987952,183
nationality,Egypt,10,explained,0.18210791821164704,31
nationality,Egypt,11,sands,0.1797491397248093,6
nationality,Egypt,12,warmly,0.17974912574218052,6
nationality,Egypt,13,belongs,0.16402169406964678,7
nationality,Egypt,14,river,0.15714286245033485,168
nationality,Egypt,15,riverbank,0.15174423028366238,40
nationality,Egypt,16,hollow,0.15118578974756328,8
nationality,Egypt,17,own,0.14508399285021403,29
nationality,Egypt,18,bravery,0.14042191327843548,9
nationality,Egypt,19,market,0.14042191327843545,9
nationality,Egypt,20,watch,0.13792482151720825,79
nationality,Ethiopia,1,ethiopia,0.9999999909340196,18
nationality,Ethiopia,2,kofi,0.3714285680612073,18
nationality,Ethiopia,3,houses,0.19973321454063236,5
nationality,Ethiopia,4,further,0.16132491767578272,15
nationality,Ethiopia,5,table,0.14851428321790494,17
nationality,Ethiopia,6,touch,0.1428571415620028,18
nationality,Ethiopia,7,lead,0.14151940775479116,30
nationality,Ethiopia,8,wherever,0.1312040803348583,10
nationality,Ethiopia,9,“yes,0.12815684166512242,21
nationality,Ethiopia,10,carried,0.12317702136993694,11
nationality,Ethiopia,11,what’s,0.12317702136993694,11
nationality,Ethiopia,12,bird’s,0.11609086170863063,12
nationality,Ethiopia,13,bedside,0.1160908617086306,12
nationality,Ethiopia,14,large,0.11609086170863059,12
nationality,Ethiopia,15,hero,0.11609086170863059,12
nationality,Ethiopia,16,act,0.11609086170863059,12
nationality,Ethiopia,17,people,0.11602387046704525,24
nationality,Ethiopia,18,good,0.11036133971191787,41
nationality,Ethiopia,19,pink,0.10975372903265598,100
nationality,Ethiopia,20,“look,0.10899282547213242,26
nationality,France,1,france,1.0000000816092418,18
nationality,France,2,pierre,0.5719290364523928,6
nationality,France,3,patch,0.2332387490474488,14
nationality,France,4,cozy,0.20398595058309718,164
nationality,France,5,paw,0.17673845526506246,13
nationality,France,6,taking,0.16864953971844932,14
nationality,France,7,paws,0.16864953971844932,14
nationality,France,8,oak,0.16476728513663405,49
nationality,France,9,spun,0.16402169406964678,7
nationality,France,10,fading,0.16402169406964676,7
nationality,France,11,eat,0.1611754525211467,25
nationality,France,12,spend,0.1511857897475633,8
nationality,France,13,narrow,0.15118578974756328,8
nationality,France,14,grass,0.14843652896609216,178
